TeamID	num_editors	num_edits	num_edits_per_editor	num_sections	deadline_exponent	inequality_effort	num_advisors	num_instructors	num_primary_PIs	num_secondary_PIs	num_student_leaders	num_student_members	num_unspecified	num_students_tot	num_supervisors_tot	num_total_registered	prop_students_editing	collab_strength_in	collab_strength_in_norm	collab_strength_out	collab_strength_out_norm	collab_singleton	collab_strength_tot	collab_strength_tot_norm	collab_degree_in	collab_degree_in_norm	collab_degree_out	collab_degree_out_norm	collab_degree_tot	collab_degree_tot_norm	collab_eigen_centrality	collab_between_centrality	collab_between_centrality_norm	collab_clustering	collab_clustering_norm	collab_clustering_weighted	collab_clustering_weighted_norm	collab_coreness	collab_coreness_norm	collab_authority	collab_authority_norm	collab_burt	collab_burt_norm	collaboration.score	overlap.score.10	overlap.score.20	overlap.score.5	communities_bipartite	gini_sections	ineq_entropy_sections	ineq_part_ratio_sections	gini_editors	dol_generalist	dol_correlation_activities	num_biobricks	prop_team_participated_before	num_team_participated_before	prop_team_participated_previous_year	num_team_participated_previous_year	nb_participations	past_medal_best_all_years	past_medal_year_before	past_nb_awards_best_all_years	past_nb_awards_year_before	past_performance_best_all_years	past_performance_year_before	has_gold_year_before	Region	Country	Track	Division	Team	Year	medal	medal_numeric	finalist	nb.awards	nb.awards.signif	winner	performance
2219	3	724	241.333333333333	32	0.849190157805196	9.57018380534965	1	1	1	2	1	15	0	16	5	21	0	0	0	6	0.18537913699204	0	6	0.0926895684960201	0	0	5	0.580480125934671	5	0.290240062967336	0	0	0	0.6	2.15463499361147	0.833333333333333	2.52967044098207	5	0.357142857142857	1.89542903143103e-17	5.4905370872221e-18	0.388742756361804	0.664688404822053	0.416666666666667	1	1	2	2	0.1609375	0.030644099420833	0.862068965517241	0.5	0.416666666666667	0.761290322580645	8	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	Hong Kong	High School	High_school	HK_SKHLPSS	2017	bronze	1	0	0	0	0	1
2220	14	1148	82	26	1.0799067476621	6.11187627851916	0	3	1	1	2	23	0	25	5	30	0.56	71	2.19365312107248	10	0.308965228320067	0	81	1.25130917469627	9	1.04486422668241	6	0.696576151121606	15	0.870720188902007	0.000100004171159236	0.0119302518566651	0.00094611223328922	0.257575757575758	0.924969567964521	0.338183421516755	1.02659112604934	11	0.785714285714286	0.242319124655214	0.0657413544261099	0.1212473965206	0.399028244170399	0.677884615384615	4	3	4	5	0.179759956355701	0.0376589391921626	0.898535659405225	0.457446808510638	0.387362637362637	0.461969802310945	39	0.133333333333333	4	0.133333333333333	4	2	3	3	0	0	3	3	1	Asia	China	Foundational Advance	Collegiate	BNU-China	2017	bronze	1	0	0	0	0	1
2221	5	374	74.8	21	1.04728959550633	6.49223983502047	0	0	1	1	2	6	0	8	2	10	0.5	18	0.556137410976121	10	0.308965228320067	0	28	0.432551319648094	4	0.464384100747737	3	0.348288075560803	7	0.40633608815427	7.7729050204216e-07	2.28639583409012e-05	0.00484084418750435	0.3	1.07731749680574	0.392857142857143	1.19255892217726	7	0.5	0.00131075708707826	0.0236010778485662	0.307623965986012	0.656728687490142	0.507936507936508	1	1	2	3	0.217261904761905	0.0462422075438511	0.84072249589491	0.575	0.304761904761905	0.695574175728156	2	0.1	1	0	0	7	3	NA	1	NA	4	NA	NA	North America	United States	Energy	Collegiate	Gaston_Day_School	2017	none	0	0	0	0	0	0
2222	7	324	46.2857142857143	26	0.974474244768289	6.29654413043957	2	1	2	2	2	9	0	11	7	18	0.545454545454545	0	0	10	0.308965228320067	0	10	0.154482614160034	0	0	6	0.696576151121606	6	0.348288075560803	0	0	0	0.4	1.43642332907432	0.54	1.63922644575638	5	0.357142857142857	2.52723870857471e-17	1.64716112616663e-17	0.18130252336179	0.222707740172033	0.291208791208791	1	0	3	4	0.344702467343977	0.035942794874399	0.654778554778555	0.528301886792453	0.291208791208791	0.607979505027249	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Diagnostics	Collegiate	USMA-West_Point	2017	bronze	1	0	0	0	0	1
2223	8	2294	286.75	53	0.688765699826834	9.52718046722443	1	0	1	1	2	13	0	15	3	18	0.466666666666667	24	0.741516547968161	6	0.18537913699204	0	30	0.463447842480101	4	0.464384100747737	5	0.580480125934671	9	0.522432113341204	0.000138250657743146	0.00206150317505681	0.000626871909173226	0.285714285714286	1.02601666362451	0.229166666666667	0.695659371270069	9	0.642857142857143	0.343503728281313	0.0798574246791564	0.172572218707941	0.444552953780812	0.453061224489796	2	2	3	4	0.256603773584906	0.0183405236134762	0.818125579956697	0.605434782608696	0.27122641509434	0.581230411918564	6	0.111111111111111	2	0.111111111111111	2	3	2	2	0	0	2	2	0	North America	United States	Manufacturing	Collegiate	UCSC	2017	bronze	1	0	1	0	0	1
2224	5	389	77.8	23	0.933632668112337	5.73554476533039	0	1	1	2	4	19	0	23	4	27	0.217391304347826	12	0.37075827398408	23	0.710620025136154	0	35	0.540689149560117	4	0.464384100747737	3	0.348288075560803	7	0.40633608815427	2.31067010909997e-06	0.00648928513384876	0.011312716212765	0.166666666666667	0.598509720447631	0.0904761904761905	0.274649933592339	5	0.357142857142857	0.00105169489043785	0.126530901519024	0.287068270834505	0.3525845430948	0.521739130434783	1	1	1	5	0.229468599033816	0.0421445055714185	0.828644501278772	0.5	0.31304347826087	0.642875790420585	11	0.0740740740740741	2	0.0740740740740741	2	1	2	2	0	0	2	2	0	Asia	China	High School	High_school	SMS_Shenzhen	2017	gold	3	0	4	1	0	4
2225	11	424	38.5454545454545	25	1.06752409065499	5.6472330604376	2	0	1	1	2	14	1	16	4	20	0.625	127	3.92385839966485	42	1.29765395894428	0	169	2.61075617930457	20	2.32192050373869	13	1.50924832743015	33	1.91558441558442	0.000386985778376319	0.0189108041699977	0.0378735111792157	0.196923076923077	0.707162254313509	0.277921597633136	0.843660060531669	14	1	0.621402743774638	0.15725932950541	0.0626041497817217	0.152333934260391	0.504	1	0	2	4	0.306031746031746	0.0381073780282126	0.766956521739131	0.531024531024531	0.229090909090909	0.403793127787656	3	0.142857142857143	3	0.142857142857143	3	3	3	3	3	0	4	3	1	Europe	Germany	Environment	Collegiate	Aachen	2017	gold	3	0	2	0	0	3
2226	7	620	88.5714285714286	15	1.31334411777631	3.30672649168925	0	0	1	1	3	17	0	20	2	22	0.35	0	0	9	0.27806870548806	0	9	0.13903435274403	0	0	2	0.232192050373869	2	0.116096025186934	0	0	0	0	0	0	0	2	0.142857142857143	9.47714515715514e-18	5.4905370872221e-18	0.5	0.802469135802469	0.638095238095238	3	NA	5	4	0.228855721393035	0.0639969632103418	0.847780925401322	0.208955223880597	0.638095238095238	0.33059438788434	8	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	Japan	High School	High_school	ASIJ_TOKYO	2017	bronze	1	0	0	0	0	1
2228	8	922	115.25	58	1.04113785873754	5.31919519091207	1	0	1	1	4	8	0	12	3	15	0.666666666666667	48	1.48303309593632	12	0.37075827398408	0	60	0.926895684960201	10	1.16096025186934	5	0.580480125934671	15	0.870720188902007	3.94781847557149e-05	0.00459495278123469	0.00692654763839551	0.243589743589744	0.874744976038846	0.160714285714286	0.487865013617971	11	0.785714285714286	0.00597663192027207	0.176025074091024	0.105031792309917	0.18334257491964	0.448979591836735	2	0	2	7	0.31048971312663	0.0165550601520035	0.742112986060161	0.43172268907563	0.256465517241379	0.209994157563754	11	0.533333333333333	8	0.533333333333333	8	10	3	2	2	0	4	2	0	North America	United States	Therapeutics	Collegiate	Purdue	2017	silver	2	0	0	0	0	2
2229	5	1475	295	32	0.738415459406838	7.58475922089189	0	0	1	1	2	25	0	27	2	29	0.148148148148148	71	2.19365312107248	20	0.617930456640134	0	91	1.40579178885631	6	0.696576151121606	5	0.580480125934671	11	0.638528138528139	0.00034262537166401	0.0033931376873844	0.00906062083536486	0.357142857142857	1.28252082953064	0.388461538461538	1.17921560556549	9	0.642857142857143	0.820810919191022	0.0287088563610487	0.166490802916131	0.361398596138163	0.5390625	2	1	2	3	0.251358695652174	0.0302241530787653	0.821995856353591	0.417391304347826	0.43125	0.531415005873852	5	0.275862068965517	8	0.275862068965517	8	3	3	3	4	3	5	4	1	Asia	Taiwan	High School	High_school	TAS_Taipei	2017	gold	3	1	6	2	0	4
2230	7	492	70.2857142857143	25	0.950295158924785	5.41064353121985	0	0	1	1	1	17	0	18	2	20	0.333333333333333	24	0.741516547968161	63	1.94648093841642	0	87	1.34399874319229	6	0.696576151121606	19	2.20582447855175	25	1.45120031483668	9.19883516803946e-05	0.0117164993009017	0.0113765642775882	0.214285714285714	0.769512497718383	0.251676245210728	0.763989549848321	12	0.857142857142857	0.218180243752893	0.0382644678075961	0.088231988347112	0.170453054193381	0.49	1	0	2	4	0.262857142857143	0.0385580933985037	0.807058823529412	0.524781341107872	0.28	0.474379746744536	29	0.05	1	0.05	1	3	3	3	1	1	4	4	1	Asia	Taiwan	High School	High_school	Mingdao	2017	gold	3	0	5	2	0	4
2232	7	627	89.5714285714286	30	1.29816205121125	6.4824724341319	5	1	2	0	1	7	0	8	8	16	0.75	30	0.926895684960201	25	0.772413070800168	0	55	0.849654377880184	10	1.16096025186934	12	1.39315230224321	22	1.27705627705628	9.52778495920387e-05	0.0175665800333146	0.0306006361589004	0.1	0.359105832268579	0.0948051948051948	0.287791078740298	12	0.857142857142857	0.0139905809225495	0.0322994240466999	0.087401037437957	0.18959520855031	0.553333333333333	2	1	3	6	0.275903614457831	0.0319925028947125	0.800116144018583	0.433734939759036	0.395238095238095	0.45820192171442	29	0.4375	7	0.4375	7	2	3	1	0	0	3	1	0	Asia	China	Manufacturing	Collegiate	SZU-China	2017	gold	3	0	1	1	0	4
2233	4	598	149.5	21	1.18608871767227	0.958819674615885	0	1	1	1	1	9	0	10	3	13	0.4	26	0.803309593632174	30	0.926895684960201	0	56	0.865102639296188	7	0.81267217630854	5	0.580480125934671	12	0.696576151121606	1.68512868281542e-05	0.00237928629172221	0.00438036420484007	0.666666666666667	2.39403888179053	0.685876623376623	2.08205018437972	10	0.714285714285714	0.0199297950542073	0.0512289304328007	0.297079830689747	0.538991209325418	0.761904761904762	4	0	4	3	0.206845238095238	0.0460312885914418	0.85547201336675	0.078125	0.761904761904762	0.299928748568641	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	Japan	Food & Nutrition	Collegiate	Kobe	2017	silver	2	0	0	0	0	2
2234	4	288	72	19	0.940710663175858	6.71403048758273	1	0	1	1	2	7	0	9	3	12	0.333333333333333	4	0.123586091328027	7	0.216275659824047	0	11	0.169930875576037	1	0.116096025186934	3	0.348288075560803	4	0.232192050373869	1.80604701218063e-06	0	0.000127696129646398	0.333333333333333	1.19701944089526	0.121212121212121	0.367952064142847	4	0.285714285714286	0.000155829654716934	0.00169336098696021	0.386622732426304	0.490826793198538	0.456140350877193	0	NA	1	3	0.194331983805668	0.0512069403491624	0.847117794486215	0.403846153846154	0.342105263157895	0.308681928016529	21	0.333333333333333	4	0.333333333333333	4	1	2	2	0	0	2	2	0	Europe	Turkey	Diagnostics	Collegiate	Bilkent-UNAMBG	2017	bronze	1	0	0	0	0	1
2235	4	862	215.5	39	1.79465579500114	5.69821151667829	9	2	1	1	2	13	0	15	13	28	0.266666666666667	63	1.94648093841642	63	1.94648093841642	0	126	1.94648093841642	13	1.50924832743015	22	2.55411255411255	35	2.03168044077135	0.000156344474072626	0.00833034098224303	0.136231455039354	0.286153846153846	1.02759515079932	0.33811858076564	1.02639429517158	14	1	0.284308330981171	0.241927199425154	0.072874662943786	0.156289553849338	0.544871794871795	3	2	3	4	0.226244343891403	0.0250115344103299	0.853716176296822	0.297058823529412	0.544871794871795	0.466812909818083	11	0.142857142857143	4	0.0714285714285714	2	3	3	3	0	0	3	3	1	Europe	Sweden	Therapeutics	Collegiate	Stockholm	2017	gold	3	0	1	0	0	3
2236	1	160	160	19	0.926616348931258	NA	0	0	1	1	2	8	0	10	2	12	0.1	5	0.154482614160034	19	0.587033933808127	0	24	0.37075827398408	4	0.464384100747737	5	0.580480125934671	9	0.522432113341204	5.81558708212961e-06	0.00248887116355947	0.000893872907524785	0.142857142857143	0.513008331812256	0.177083333333333	0.53755496870869	9	0.642857142857143	0.000381023285764096	0.0651953676637749	0.155483992847085	0.249632483073751	NA	NA	NA	NA	1	0	0.0526315789473684	1	0	1	NA	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	Canada	Therapeutics	Collegiate	UNBC-Canada	2017	bronze	1	0	0	0	0	1
2238	6	767	127.833333333333	16	0.941678531008369	5.98362294556998	1	0	1	1	4	5	0	9	3	12	0.444444444444444	2	0.0617930456640134	1	0.0308965228320067	0	3	0.0463447842480101	1	0.116096025186934	1	0.116096025186934	2	0.116096025186934	0	0	0	0	0	0	0	2	0.142857142857143	0.000224089691155784	0.00625157973350949	0.5	0.555555555555556	0.375	0	NA	1	2	0.295833333333333	0.0590272994204835	0.740131578947368	0.488888888888889	0.3125	0.551868090337253	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Energy	Collegiate	ManhattanCol_Bronx	2017	bronze	1	0	0	0	0	1
2239	3	270	90	15	-15.997419088953	2.29409280714085	0	0	1	1	5	9	0	14	2	16	0.142857142857143	6	0.18537913699204	9	0.27806870548806	0	15	0.23172392124005	4	0.464384100747737	3	0.348288075560803	7	0.40633608815427	2.27999084143371e-05	0.00097891743909366	0	0.466666666666667	1.67582721725337	0.511111111111111	1.55153120380234	7	0.5	0.0549161807405448	0.0417101867194284	0.216878535377202	0.308792010834107	0.644444444444444	0	NA	3	3	0.257471264367816	0.0633112094011295	0.789671361502347	0.160919540229885	0.644444444444444	0.625	15	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	China	High School	High_school	SDSZ-China	2017	silver	2	0	0	0	0	2
2240	9	1034	114.888888888889	123	0.686331677165811	7.03458971402616	8	0	1	1	0	22	0	22	10	32	0.272727272727273	146	4.51089233347298	138	4.26372015081693	0	284	4.38730624214495	5	0.580480125934671	4	0.464384100747737	9	0.522432113341204	0.999999994458904	0.00436486145317057	0.00066556770603577	0.523809523809524	1.88103054997827	0.700264084507042	2.1257248265506	6	0.428571428571429	0.0133833508135255	0.00534362734034221	0.300949739885116	0.882971536526875	0.338775510204082	1	0	2	6	0.19015069131583	0.00793903359844977	0.761971003740456	0.677990092002831	0.141824751580849	0.395872031079435	8	0.3125	10	0.3125	10	3	3	2	0	0	3	2	0	Asia	Hong Kong	Foundational Advance	Collegiate	Hong_Kong_HKUST	2017	gold	3	0	0	0	0	3
2241	4	331	82.75	36	0.693239771613144	3.82043015440147	0	0	1	1	1	15	0	16	2	18	0.25	86	2.65710096355258	82	2.53351487222455	0	168	2.59530791788856	4	0.464384100747737	3	0.348288075560803	7	0.40633608815427	0.00016936082306261	1.30598314411089e-05	0	0.833333333333333	2.99254860223816	0.751488095238095	2.28122066552847	7	0.5	0.190635916748946	0.00347521430596621	0.386954791031629	0.836316786059348	0.493055555555556	2	0	3	4	0.268779342723005	0.0268139458032221	0.80015873015873	0.285211267605634	0.493055555555556	0.368992325080406	1	0.111111111111111	2	0.111111111111111	2	6	3	3	1	0	4	3	1	Asia	China	Software	Collegiate	USTC-Software	2017	gold	3	0	0	0	0	3
2242	16	1697	106.0625	65	1.13756344754408	5.03093835837095	0	0	1	1	1	31	5	32	2	34	0.34375	118	3.64578969417679	85	2.62620444072057	0	203	3.13599706744868	11	1.27705627705628	6	0.696576151121606	17	0.986816214088941	0.000192094409556289	0.0114050131718391	0.0172621949803812	0.212121212121212	0.761739644206076	0.289562807881773	0.878998171087551	10	0.714285714285714	0.243894760905762	0.0502156194007531	0.136270732221751	0.585170075423242	0.551020408163265	3	2	3	4	0.300487804878049	0.014832303310403	0.778024622789966	0.453963414634146	0.197115384615385	0.182860165368693	12	0.102564102564103	4	0.102564102564103	4	6	3	2	0	0	3	2	0	Asia	China	New Application	Collegiate	USTC	2017	silver	2	0	1	0	0	2
2243	9	674	74.8888888888889	41	1.06471800094715	5.30239310929911	1	2	1	1	2	13	0	15	5	20	0.533333333333333	209	6.4573732718894	9	0.27806870548806	0	218	3.36772098868873	41	4.7599370326643	5	0.580480125934671	46	2.67020857929949	0.000255493203177639	0.0305081452045091	0.0149714038061186	0.125435540069686	0.450446340127834	0.16967380224261	0.5150625625706	12	0.857142857142857	0.519523792066631	0.206016819860646	0.0481418646714739	0.0835141969346589	0.382113821138211	1	1	1	5	0.293720809548521	0.0234382583970222	0.769686411149826	0.501182033096927	0.254742547425474	0.456561812219321	36	0.25	5	0.25	5	7	3	3	2	1	4	4	1	Asia	China	Information Processing	Collegiate	Peking	2017	gold	3	0	1	0	0	3
2244	5	863	172.6	98	0.897024602251584	5.91361735016345	2	2	1	1	1	10	0	11	6	17	0.363636363636364	3	0.0926895684960201	7	0.216275659824047	0	10	0.154482614160034	2	0.232192050373869	6	0.696576151121606	8	0.464384100747737	1.96768496918983e-06	0.0136315722246481	0	0.142857142857143	0.513008331812256	0.142857142857143	0.433657789882641	8	0.571428571428571	0.000676758729184898	0.0675404648060805	0.169246593198416	0.192139705344565	0.564625850340136	1	1	2	4	0.194186765615337	0.0100193043602491	0.838659992298806	0.624242424242424	0.269387755102041	0.629818291027413	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	China	Environment	Collegiate	SSTi-SZGD	2017	gold	3	0	0	0	0	3
2245	10	614	61.4	57	1.37945758469187	5.49606834511694	0	0	1	1	1	14	0	15	2	17	0.666666666666667	3	0.0926895684960201	26	0.803309593632174	0	29	0.447999581064097	1	0.116096025186934	6	0.696576151121606	7	0.40633608815427	1.47533268066591e-06	0.000353050776624643	0.00136983120893409	0.266666666666667	0.95761555271621	0.181034482758621	0.549549095799553	7	0.5	0.000212291234516863	0.000338333447529219	0.196310359398946	0.412657685296604	0.423469387755102	2	1	2	7	0.2575669944091	0.0170031884167557	0.776902148419176	0.702197802197802	0.159649122807018	0.665287554789412	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	United Kingdom	High School	High_school	Judd_UK	2017	silver	2	0	3	2	0	4
2246	6	993	165.5	52	1.32198383493242	8.27335471819772	2	7	2	1	1	11	0	12	12	24	0.416666666666667	24	0.741516547968161	17	0.525240888144114	0	41	0.633378718056137	6	0.696576151121606	8	0.928768201495474	14	0.81267217630854	6.81602018807131e-05	0.00987607770057322	0.00278609737410322	0.290909090909091	1.04467151205405	0.360225140712946	1.09350106867217	12	0.857142857142857	0.164143790142564	0.204230719289034	0.137514479515667	0.233828483893953	0.423469387755102	2	1	2	4	0.268783542039356	0.0185884971832953	0.772993311036789	0.616279069767442	0.275641025641026	0.713505063701216	11	0.416666666666667	10	0.375	9	2	2	1	0	0	2	1	0	Latin America	Mexico	New Application	Collegiate	TecCEM	2017	gold	3	0	0	0	0	3
2247	10	1361	136.1	82	1.3867700672349	5.25318091535621	1	0	1	1	1	9	9	10	3	13	0.1	146	4.51089233347298	128	3.95475492249686	0	274	4.23282362798492	24	2.78630460448642	14	1.62534435261708	38	2.20582447855175	0.000119203753849188	0.00895859711125424	0.0370183340685535	0.202150537634409	0.72593437060745	0.264845137107911	0.803965097735671	12	0.857142857142857	0.191188034188182	0.160695818432392	0.063991347675738	0.411707826533049	0.428571428571429	2	1	4	5	0.400271002710027	0.0113572557727882	0.584499927839515	0.308888888888889	0.219512195121951	0.103267245718258	10	0.181818181818182	4	0.181818181818182	4	10	3	3	0	0	3	3	1	Asia	China	Food & Nutrition	Collegiate	Tsinghua	2017	gold	3	0	0	0	0	3
2248	8	1095	136.875	163	1.20129881466868	4.85030142453828	6	1	1	1	2	10	0	12	9	22	0.5	9	0.27806870548806	33	1.01958525345622	0	42	0.648826979472141	3	0.348288075560803	6	0.696576151121606	9	0.522432113341204	2.48709101503006e-06	0.000270995617222257	0.00914188200877621	0.214285714285714	0.769512497718383	0.248511904761905	0.75438386365001	7	0.5	0.000412563525374735	0.014111563395265	0.182786094585153	0.454517714543296	0.477551020408163	2	1	2	4	0.238918545667012	0.00597212044368134	0.73897990555194	0.673701298701299	0.177147239263804	0.538389066441039	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Environment	Community_lab	Cadets2Vets	2017	bronze	1	0	0	0	0	1
2249	3	606	202	32	0.560471183234731	7.93744256759587	0	1	1	1	1	9	0	10	3	13	0.3	13	0.401654796816087	1	0.0308965228320067	0	14	0.216275659824047	2	0.232192050373869	1	0.116096025186934	3	0.174144037780401	1.40923629037141e-05	0.00426870818776252	0	0	0	0	0	3	0.214285714285714	0.0126534949081259	0.0205232621554438	0.555555555555556	0.86734693877551	0.609375	1	1	1	3	0.140224358974359	0.0307901741242993	0.896816037735849	0.512820512820513	0.40625	0.793346774193548	2	0.307692307692308	4	0.307692307692308	4	4	3	2	1	0	4	2	0	North America	United States	Therapeutics	Collegiate	CU-Boulder	2017	silver	2	0	0	0	0	2
2250	9	945	105	59	1.2820088878365	5.09382056432732	0	2	1	1	2	9	0	11	4	15	0.818181818181818	86	2.65710096355258	112	3.46041055718475	0	198	3.05875576036866	6	0.696576151121606	9	1.04486422668241	15	0.870720188902007	7.51378198760616e-05	0.00603269570924842	0	0.254545454545455	0.914087573047292	0.731240981240981	2.21975843457604	12	0.857142857142857	0.0285416739746114	0.0372539911404101	0.137149997046312	0.749984017335779	0.428571428571429	2	1	4	6	0.394472633056245	0.0158275540234749	0.639785085783996	0.335456475583864	0.295668549905838	0.183645861576894	10	0.266666666666667	4	0.2	3	6	3	0	0	0	3	0	0	Asia	China	Information Processing	Collegiate	Tsinghua-A	2017	silver	2	0	0	0	0	2
2251	5	987	197.4	32	1.51547268706539	6.50417310757573	0	1	1	1	0	5	0	5	3	8	1	113	3.49130708001676	15	0.463447842480101	0	128	1.97737746124843	31	3.59897678079496	10	1.16096025186934	41	2.37996851633215	0.000356811452988554	0.0388969119342866	0.0141742703907502	0.151651651651652	0.54458992581271	0.20546875	0.623721868104642	14	1	0.253163874086809	0.408028815771546	0.0458349431572679	0.212505596317101	0.5078125	2	1	3	3	0.245673076923077	0.0303283469066867	0.830385220125786	0.443076923076923	0.40625	0.533165488788801	5	0.125	1	0	0	7	3	NA	2	NA	4	NA	NA	North America	United States	Manufacturing	Collegiate	Harvard	2017	bronze	1	0	0	0	0	1
2252	3	360	120	27	0.702194068377242	8.73012439552855	0	0	1	1	1	7	0	8	2	11	0.25	2	0.0617930456640134	3	0.0926895684960201	0	5	0.0772413070800168	2	0.232192050373869	2	0.232192050373869	4	0.232192050373869	5.40147355404883e-06	0.000116289792928366	0	0	0	0	0	4	0.285714285714286	0.00161470446020664	0.138579806505388	0.375	0.44	0.45679012345679	0	0	2	2	0.188188188188188	0.0362084390013122	0.859384808537351	0.414414414414414	0.45679012345679	0.570769230769231	5	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Africa	Ghana	Environment	Collegiate	AshesiGhana	2017	silver	2	0	1	1	0	4
