TeamID,Team,Region,Country,Track,Division,Size,Status,Year,Section,Medal,Finalist,Winner
81,UNIPV-Pavia,Europe,Italy,,Collegiate,5,Accepted,2008,IGEM,silver,0,0
173,UNIPV-Pavia,Europe,Italy,Food/Energy,Collegiate,15,Accepted,2009,IGEM,gold,0,0
300,UNIPV-Pavia,Europe,Italy,Manufacturing,Collegiate,14,Accepted,2010,IGEM,gold,0,0
516,UNIPV-Pavia,Europe,Italy,Information Processing,Collegiate,13,Accepted,2011,IGEM,gold,0,0
1151,UniSalento_Lecce,Europe,Italy,Environment,Collegiate,11,Accepted,2013,Undergrad,silver,0,0
526,UNIST_Korea,Asia,"Korea, Republic Of",Environment,Collegiate,11,Accepted,2011,IGEM,silver,0,0
731,UNITN-Trento,Europe,Italy,New Application,Collegiate,12,Accepted,2012,IGEM,gold,0,0
1065,UNITN-Trento,Europe,Italy,Food & Energy,Collegiate,13,Accepted,2013,Undergrad,gold,0,0
1604,UNITN-Trento,Europe,Italy,Energy,Collegiate,12,Accepted,2015,Undergrad,gold,0,0
553,UNITS_Trieste,Europe,Italy,New Application,Collegiate,12,Accepted,2011,IGEM,gold,0,0
729,University_College_London,Europe,United Kingdom,Environment,Collegiate,19,Accepted,2012,IGEM,gold,0,0
123,University_of_Alberta,North America,Canada,,Collegiate,13,Accepted,2008,IGEM,bronze,0,0
163,University_of_Chicago,North America,United States,,Collegiate,9,Accepted,2008,IGEM,none,0,0
147,University_of_Lethbridge,North America,Canada,,Collegiate,15,Accepted,2008,IGEM,bronze,0,0
149,University_of_Ottawa,North America,Canada,,Collegiate,13,Accepted,2008,IGEM,silver,0,0
153,University_of_Sheffield,Europe,United Kingdom,,Collegiate,9,Accepted,2008,IGEM,none,0,0
109,University_of_Washington,North America,United States,,Collegiate,14,Accepted,2008,IGEM,bronze,0,0
2284,UNOTT,Europe,United Kingdom,New Application,Collegiate,15,Accepted,2017,Undergrad,bronze,0,0
2022,UNSW_Australia,Asia,Australia,Foundational Advance,Collegiate,9,Accepted,2016,Undergrad,gold,0,0
2710,UNSW_Australia,Asia,Australia,Foundational Advance,Collegiate,16,Accepted,2018,Undergrad,gold,0,0
2024,UoA_NewZealand,Asia,New Zealand,Environment,Collegiate,19,Accepted,2016,Undergrad,none,0,0
2008,UofC_Calgary,North America,Canada,Therapeutics,Collegiate,27,Accepted,2016,Undergrad,gold,0,0
2777,UofGuelph,North America,Canada,Food & Nutrition,Collegiate,12,Accepted,2018,Overgrad,none,0,0
234,uOttawa,North America,Canada,Health/Medicine,Collegiate,16,Accepted,2009,IGEM,bronze,0,0
319,uOttawa,North America,Canada,Foundational Advance,Collegiate,9,Accepted,2010,IGEM,gold,0,0
642,uOttawa,North America,Canada,Foundational Advance,Collegiate,17,Accepted,2011,IGEM,gold,0,0
1164,uOttawa,North America,Canada,New Application,Collegiate,37,Accepted,2013,Undergrad,gold,0,0
1400,uOttawa,North America,Canada,Measurement,Collegiate,32,Accepted,2014,Undergrad,silver,0,0
1652,uOttawa,North America,Canada,Health & Medicine,Collegiate,7,Accepted,2015,Undergrad,gold,0,0
2327,uOttawa,North America,Canada,Foundational Advance,Collegiate,12,Accepted,2017,Undergrad,silver,0,0
807,uOttawa_CA,North America,Canada,Foundational Advance,Collegiate,22,Accepted,2012,IGEM,bronze,0,0
2118,UPF-CRG_Barcelona,Europe,Spain,Therapeutics,Collegiate,16,Accepted,2016,Undergrad,bronze,0,0
2581,UPF_CRG_Barcelona,Europe,Spain,Therapeutics,Collegiate,19,Accepted,2018,Undergrad,gold,0,0
2180,UPMC-Paris,Europe,France,Environment,Collegiate,13,Accepted,2016,Overgrad,bronze,0,0
2504,UPMC_PARIS,Europe,France,Manufacturing,Collegiate,23,Accepted,2017,Overgrad,none,0,0
367,UPO-Sevilla,Europe,Spain,New Application,Collegiate,8,Accepted,2010,IGEM,bronze,0,0
510,UPO-Sevilla,Europe,Spain,New Application,Collegiate,17,Accepted,2011,IGEM,gold,0,0
1973,UPO-Sevilla,Europe,Spain,Environment,Collegiate,11,Accepted,2016,Overgrad,gold,0,0
1033,Uppsala,Europe,Sweden,Food & Energy,Collegiate,33,Accepted,2013,Overgrad,gold,0,0
1381,Uppsala,Europe,Sweden,Health & Medicine,Collegiate,26,Accepted,2014,Overgrad,gold,0,0
1688,Uppsala,Europe,Sweden,Environment,Collegiate,25,Accepted,2015,Overgrad,gold,0,0
2003,Uppsala,Europe,Sweden,Hardware,Collegiate,21,Accepted,2016,Overgrad,gold,0,0
2423,Uppsala,Europe,Sweden,Manufacturing,Collegiate,26,Accepted,2017,Overgrad,gold,0,0
2669,Uppsala,Europe,Sweden,New Application,Collegiate,26,Accepted,2018,Overgrad,gold,0,0
273,Uppsala-Sweden,Europe,Sweden,Food/Energy,Collegiate,8,Accepted,2009,IGEM,bronze,0,0
379,Uppsala-Sweden,Europe,Sweden,Health & Medicine,Collegiate,13,Accepted,2010,IGEM,bronze,0,0
592,Uppsala-Sweden,Europe,Sweden,New Application,Collegiate,23,Accepted,2011,IGEM,gold,0,0
864,Uppsala_University,Europe,Sweden,Health & Medicine,Collegiate,31,Accepted,2012,IGEM,gold,0,0
205,UQ-Australia,Asia,Australia,Environment,Collegiate,13,Accepted,2009,IGEM,bronze,0,0
570,UQ-Australia,Asia,Australia,Foundational Advance,Collegiate,9,Accepted,2011,IGEM,none,0,0
2179,UrbanTundra_Edmonton,North America,Canada,High School,High_school,23,Accepted,2016,High_school,bronze,0,0
2397,UrbanTundra_Edmonton,North America,Canada,High School,High_school,17,Accepted,2017,High_school,bronze,0,0
2732,USAFA,North America,United States,Therapeutics,Collegiate,9,Accepted,2018,Undergrad,bronze,0,0
512,USC,North America,United States,Foundational Advance,Collegiate,8,Accepted,2011,IGEM,bronze,0,0
842,USC,North America,United States,New Application,Collegiate,9,Accepted,2012,IGEM,gold,0,0
2222,USMA-West_Point,North America,United States,Diagnostics,Collegiate,18,Accepted,2017,Undergrad,bronze,0,0
2838,USMA-West_Point,North America,United States,Manufacturing,Collegiate,15,Accepted,2018,Undergrad,bronze,0,0
2147,USNA-Annapolis,North America,United States,Diagnostics,Collegiate,18,Accepted,2016,Undergrad,none,0,0
2199,USNA_Annapolis,North America,United States,Therapeutics,Collegiate,15,Accepted,2017,Undergrad,none,0,0
1078,USP-Brazil,Latin America,Brazil,Manufacturing,Collegiate,25,Accepted,2013,Overgrad,silver,0,0
2486,USP-Brazil,Latin America,Brazil,New Application,Collegiate,20,Accepted,2017,Overgrad,gold,0,0
2771,USP-Brazil,Latin America,Brazil,Foundational Advance,Collegiate,21,Accepted,2018,Overgrad,silver,0,0
2149,USP-EEL-Brazil,Latin America,Brazil,Energy,Collegiate,13,Accepted,2016,Undergrad,bronze,0,0
2603,USP-EEL-Brazil,Latin America,Brazil,Environment,Collegiate,16,Accepted,2018,Undergrad,bronze,0,0
1262,USP-OWLS-PA,North America,United States,,High_school,11,Accepted,2014,IGEM,blocked,0,0
886,USP-UNESP-Brazil,Latin America,Brazil,Foundational Advance,Collegiate,22,Accepted,2012,IGEM,silver,0,0
2136,USP_UNIFESP-Brazil,Latin America,Brazil,Manufacturing,Collegiate,31,Accepted,2016,Overgrad,silver,0,0
603,UST-Beijing,Asia,China,Food & Energy,Collegiate,8,Accepted,2011,IGEM,none,0,0
32,USTC,Asia,P.r. China,Information Processing,Collegiate,11,Accepted,2007,IGEM,gold,0,0
82,USTC,Asia,China,,Collegiate,11,Accepted,2008,IGEM,silver,0,0
176,USTC,Asia,China,Foundational Advance,Collegiate,16,Accepted,2009,IGEM,gold,0,0
371,USTC,Asia,China,Manufacturing,Collegiate,21,Accepted,2010,IGEM,gold,0,0
1593,USTC,Asia,China,Hardware,Collegiate,20,Accepted,2015,Undergrad,none,0,0
2009,USTC,Asia,China,New Application,Collegiate,30,Accepted,2016,Undergrad,silver,0,0
2242,USTC,Asia,China,New Application,Collegiate,34,Accepted,2017,Undergrad,silver,0,0
2768,USTC,Asia,China,Manufacturing,Collegiate,46,Accepted,2018,Undergrad,bronze,0,0
557,USTC-China,Asia,China,Foundational Advance,Collegiate,21,Accepted,2011,IGEM,gold,0,0
741,USTC-China,Asia,China,Food & Energy,Collegiate,25,Accepted,2012,IGEM,gold,0,0
1363,USTC-China,Asia,China,New Application,Collegiate,27,Accepted,2014,Undergrad,gold,0,0
507,USTC-Software,Asia,China,Software Tools,Collegiate,17,Accepted,2011,IGEM,bronze,0,0
742,USTC-Software,Asia,China,Software Tools,Collegiate,12,Accepted,2012,IGEM,gold,0,0
1079,USTC-Software,Asia,China,Software Tools,Collegiate,13,Accepted,2013,Undergrad,gold,0,0
1376,USTC-Software,Asia,China,Software,Collegiate,18,Accepted,2014,Undergrad,gold,0,0
1594,USTC-Software,Asia,China,Software,Collegiate,25,Accepted,2015,Undergrad,gold,0,0
2001,USTC-Software,Asia,China,Software,Collegiate,23,Accepted,2016,Undergrad,gold,0,0
2241,USTC-Software,Asia,China,Software,Collegiate,18,Accepted,2017,Undergrad,gold,0,0
2769,USTC-Software,Asia,China,Software,Collegiate,22,Accepted,2018,Undergrad,silver,0,0
1074,USTC_CHINA,Asia,China,New Application,Collegiate,31,Accepted,2013,Undergrad,gold,0,0
183,USTC_Software,Asia,China,Software Tools,Collegiate,9,Accepted,2009,IGEM,gold,0,0
369,USTC_Software,Asia,China,Software Tools,Collegiate,16,Accepted,2010,IGEM,gold,0,0
1348,UST_Beijing,Asia,China,Art & Design,Collegiate,19,Accepted,2014,Overgrad,bronze,0,0
2072,UST_Beijing,Asia,China,Food & Nutrition,Collegiate,33,Accepted,2016,Undergrad,bronze,0,0
2519,UST_Beijing,Asia,China,Food & Nutrition,Collegiate,40,Accepted,2017,Undergrad,bronze,0,0
2537,UST_Beijing,Asia,China,Food & Nutrition,Collegiate,32,Accepted,2018,Undergrad,bronze,0,0
1388,USyd-Australia,Asia,Australia,Foundational Advance,Collegiate,7,Accepted,2014,Overgrad,bronze,0,0
2522,US_AFRL_CarrollHS,North America,United States,High School,High_school,20,Accepted,2017,High_school,gold,0,0
2594,US_AFRL_CarrollHS,North America,United States,High School,High_school,22,Accepted,2018,High_school,bronze,0,0
1487,UT-Dallas,North America,United States,Health & Medicine,Collegiate,10,Accepted,2014,Overgrad,gold,0,0
1966,UT-Knoxville,North America,United States,Manufacturing,Collegiate,15,Accepted,2016,Undergrad,gold,0,0
2451,UT-Knoxville,North America,United States,Manufacturing,Collegiate,16,Accepted,2017,Undergrad,none,0,0
2742,UT-Knoxville,North America,United States,Environment,Collegiate,20,Accepted,2018,Undergrad,silver,0,0
313,UT-Tokyo,Asia,Japan,Information Processing,Collegiate,35,Accepted,2010,IGEM,silver,0,0
518,UT-Tokyo,Asia,Japan,Manufacturing,Collegiate,23,Accepted,2011,IGEM,silver,0,0
778,UT-Tokyo,Asia,Japan,Food & Energy,Collegiate,23,Accepted,2012,IGEM,silver,0,0
1124,UT-Tokyo,Asia,Japan,New Application,Collegiate,32,Accepted,2013,Undergrad,bronze,0,0
1461,UT-Tokyo,Asia,Japan,Information Processing,Collegiate,24,Accepted,2014,Undergrad,gold,0,0
1631,UT-Tokyo,Asia,Japan,Information Processing,Collegiate,14,Accepted,2015,Undergrad,silver,0,0
2070,UT-Tokyo,Asia,Japan,Information Processing,Collegiate,13,Accepted,2016,Undergrad,silver,0,0
791,UT-Tokyo-Software,Asia,Japan,Software Tools,Collegiate,9,Accepted,2012,IGEM,gold,0,0
89,Utah_State,North America,United States,,Collegiate,12,Accepted,2008,IGEM,bronze,0,0
208,Utah_State,North America,United States,Manufacturing,Collegiate,19,Accepted,2009,IGEM,gold,0,0
390,Utah_State,North America,United States,Manufacturing,Collegiate,9,Accepted,2010,IGEM,gold,0,0
654,Utah_State,North America,United States,Manufacturing,Collegiate,11,Accepted,2011,IGEM,gold,0,0
844,Utah_State,North America,United States,Manufacturing,Collegiate,15,Accepted,2012,IGEM,gold,1,0
1162,Utah_State,North America,United States,Manufacturing,Collegiate,8,Accepted,2013,Undergrad,gold,0,0
1418,Utah_State,North America,United States,Manufacturing,Collegiate,13,Accepted,2014,Overgrad,gold,0,0
1820,Utah_State,North America,United States,Manufacturing,Collegiate,11,Accepted,2015,Overgrad,silver,0,0
467,UTAustin,North America,,,Collegiate,6,Accepted,2006,IGEM,blocked,0,0
482,UTAustin,North America,,,Collegiate,6,Accepted,2005,IGEM,blocked,0,0
492,UTAustin,North America,,,Collegiate,17,Accepted,2004,IGEM,blocked,0,0
815,UTBC-RDCongo,Europe,"Congo, The Democratic Republic Of The",Environment,Collegiate,9,Accepted,2012,IGEM,none,0,0
412,UTDallas,North America,United States,Environment,Collegiate,7,Accepted,2010,IGEM,gold,0,0
813,UTK-Knoxville,North America,United States,New Application,Collegiate,9,Accepted,2012,IGEM,bronze,0,0
1048,UTK-Knoxville,North America,United States,Environment,Collegiate,8,Accepted,2013,Undergrad,none,0,0
672,UTP-Panama,Latin America,Panama,Food & Energy,Collegiate,20,Accepted,2011,IGEM,bronze,0,0
951,UTP-Software,Latin America,Panama,Software Tools,Collegiate,8,Accepted,2012,IGEM,silver,0,0
937,UTPreneur,Latin America,Panama,,Collegiate,8,Accepted,2012,IGEM,blocked,0,0
2351,Utrecht,Europe,Netherlands,Diagnostics,Collegiate,21,Accepted,2017,Undergrad,gold,0,0
2736,Utrecht,Europe,Netherlands,Environment,Collegiate,14,Accepted,2018,Undergrad,bronze,0,0
569,UT_Dallas,North America,United States,Health & Medicine,Collegiate,13,Accepted,2011,IGEM,bronze,0,0
876,UT_Dallas,North America,United States,Information Processing,Collegiate,13,Accepted,2012,IGEM,silver,0,0
1214,UT_Dallas,North America,United States,Health & Medicine,Collegiate,11,Accepted,2013,Undergrad,silver,0,0
2490,U_of_Guelph,North America,Canada,Manufacturing,Collegiate,9,Accepted,2017,Overgrad,none,0,0
30,Valencia,Europe,Spain,Foundational Research,Collegiate,16,Accepted,2007,IGEM,gold,0,0
141,Valencia,Europe,Spain,,Collegiate,14,Accepted,2008,IGEM,gold,0,0
222,Valencia,Europe,Spain,New Application,Collegiate,19,Accepted,2009,IGEM,gold,1,1
401,Valencia,Europe,Spain,Food & Energy,Collegiate,16,Accepted,2010,IGEM,gold,0,0
465,Valencia,Europe,,,Collegiate,17,Accepted,2006,IGEM,blocked,0,0
565,Valencia,Europe,Spain,Environment,Collegiate,19,Accepted,2011,IGEM,none,0,0
754,Valencia,Europe,Spain,Food & Energy,Collegiate,17,Accepted,2012,IGEM,bronze,0,0
1158,Valencia-CIPF,Europe,Spain,Environment,Collegiate,11,Accepted,2013,Overgrad,none,0,0
763,Valencia_Biocampus,Europe,Spain,New Application,Collegiate,32,Accepted,2012,IGEM,gold,0,0
1112,Valencia_Biocampus,Europe,Spain,New Application,Collegiate,23,Accepted,2013,Undergrad,gold,0,0
1468,Valencia_Biocampus,Europe,Spain,Measurement,Collegiate,18,Accepted,2014,Undergrad,gold,0,0
1554,Valencia_UPV,Europe,Spain,Environment,Collegiate,18,Accepted,2014,Undergrad,gold,0,0
1742,Valencia_UPV,Europe,Spain,Information Processing,Collegiate,20,Accepted,2015,Undergrad,gold,0,0
2017,Valencia_UPV,Europe,Spain,Food & Nutrition,Collegiate,17,Accepted,2016,Undergrad,gold,0,0
2269,Valencia_UPV,Europe,Spain,Food & Nutrition,Collegiate,28,Accepted,2017,Undergrad,gold,0,0
2656,Valencia_UPV,Europe,Spain,New Application,Collegiate,19,Accepted,2018,Undergrad,gold,1,1
1322,Vanderbilt,North America,United States,Manufacturing,Collegiate,29,Accepted,2014,Undergrad,bronze,0,0
1673,Vanderbilt,North America,United States,Foundational Advance,Collegiate,9,Accepted,2015,Undergrad,none,0,0
2005,Vanderbilt,North America,United States,Foundational Advance,Collegiate,11,Accepted,2016,Undergrad,silver,0,0
1345,Vanderbilt_MF,North America,United States,Microfluidics,Collegiate,7,Accepted,2014,Undergrad,bronze,0,0
1449,Vanderbilt_Software,North America,United States,Software,Collegiate,11,Accepted,2014,Undergrad,bronze,0,0
674,VCU,North America,United States,Foundational Advance,Collegiate,6,Accepted,2011,IGEM,none,0,0
235,VictoriaBC,North America,Canada,Manufacturing,Collegiate,8,Accepted,2009,IGEM,silver,0,0
254,Victoria_Australia,Asia,Australia,Manufacturing,Collegiate,13,Accepted,2009,IGEM,none,0,0
1773,Vilnius-Lithuania,Europe,Lithuania,Foundational Advance,Collegiate,9,Accepted,2015,Undergrad,gold,0,0
1983,Vilnius-Lithuania,Europe,Lithuania,Therapeutics,Collegiate,20,Accepted,2016,Undergrad,gold,0,0
2259,Vilnius-Lithuania,Europe,Lithuania,Foundational Advance,Collegiate,18,Accepted,2017,Undergrad,gold,1,0
2622,Vilnius-Lithuania,Europe,Lithuania,Foundational Advance,Collegiate,19,Accepted,2018,Undergrad,bronze,0,0
2621,Vilnius-Lithuania-OG,Europe,Lithuania,Foundational Advance,Collegiate,14,Accepted,2018,Overgrad,gold,0,0
11,Virginia,North America,Usa,Energy,Collegiate,11,Accepted,2007,IGEM,silver,0,0
156,Virginia,North America,United States,,Collegiate,9,Accepted,2008,IGEM,bronze,0,0
231,Virginia,North America,United States,Environment,Collegiate,7,Accepted,2009,IGEM,gold,0,0
635,Virginia,North America,United States,Health & Medicine,Collegiate,7,Accepted,2011,IGEM,silver,0,0
732,Virginia,North America,United States,Health & Medicine,Collegiate,9,Accepted,2012,IGEM,silver,1,0
1011,Virginia,North America,United States,Foundational Advance,Collegiate,15,Accepted,2013,Undergrad,gold,0,0
1357,Virginia,North America,United States,Environment,Collegiate,13,Accepted,2014,Undergrad,gold,0,0
1600,Virginia,North America,United States,Health & Medicine,Collegiate,12,Accepted,2015,Undergrad,silver,0,0
1879,Virginia,North America,United States,Environment,Collegiate,13,Accepted,2016,Undergrad,gold,0,0
2272,Virginia,North America,United States,Environment,Collegiate,10,Accepted,2017,Undergrad,gold,0,0
2535,Virginia,North America,United States,Manufacturing,Collegiate,14,Accepted,2018,Undergrad,bronze,0,0
264,Virginia_Commonwealth,North America,United States,Foundational Advance,Collegiate,12,Accepted,2009,IGEM,gold,0,0
17,Virginia_Tech,North America,Usa,Medical,Collegiate,7,Accepted,2007,IGEM,gold,0,0
555,Virginia_Tech,North America,United States,Foundational Advance,Collegiate,15,Accepted,2011,IGEM,bronze,0,0
303,Virginia_United,North America,United States,Information Processing,Collegiate,28,Accepted,2010,IGEM,bronze,0,0
1488,Virtus-Parva_Mexico,Latin America,Mexico,New Application,Collegiate,13,Accepted,2014,Undergrad,none,0,0
513,VIT_Vellore,Asia,India,Health & Medicine,Collegiate,8,Accepted,2011,IGEM,none,0,0
728,VIT_Vellore,Asia,India,Food & Energy,Collegiate,13,Accepted,2012,IGEM,none,0,0
2775,VIT_Vellore,Asia,India,Environment,Collegiate,17,Accepted,2018,Undergrad,bronze,0,0
304,VT-ENSIMAG_Biosecurity,North America,United States,Software Tools,Collegiate,8,Accepted,2010,IGEM,bronze,0,0
546,Wageningen_UR,Europe,Netherlands,Foundational Advance,Collegiate,19,Accepted,2011,IGEM,gold,0,0
883,Wageningen_UR,Europe,Netherlands,Health & Medicine,Collegiate,16,Accepted,2012,IGEM,gold,0,0
1023,Wageningen_UR,Europe,Netherlands,Manufacturing,Collegiate,11,Accepted,2013,Overgrad,gold,0,0
1493,Wageningen_UR,Europe,Netherlands,Food & Nutrition,Collegiate,21,Accepted,2014,Overgrad,gold,1,0
1913,Wageningen_UR,Europe,Netherlands,Food & Nutrition,Collegiate,24,Accepted,2016,Overgrad,gold,1,0
2387,Wageningen_UR,Europe,Netherlands,Diagnostics,Collegiate,20,Accepted,2017,Overgrad,gold,0,0
1259,WalthamHS_BioHawks,North America,United States,Manufacturing(P),High_school,14,Accepted,2014,IGEM,blocked,0,0
699,WarrenCentral_WCC_IN,North America,United States,,High_school,11,Accepted,2012,IGEM,blocked,0,0
659,WarrenCIndpls_IN-HS,North America,United States,,High_school,1,Accepted,2011,IGEM,none,0,0
103,Warsaw,Europe,Poland,,Collegiate,11,Accepted,2008,IGEM,bronze,0,0
177,Warsaw,Europe,Poland,Health/Medicine,Collegiate,18,Accepted,2009,IGEM,silver,0,0
299,Warsaw,Europe,Poland,Foundational Advance,Collegiate,18,Accepted,2010,IGEM,gold,0,0
528,Warsaw,Europe,Poland,Foundational Advance,Collegiate,12,Accepted,2011,IGEM,silver,0,0
780,Warsaw,Europe,Poland,Foundational Advance,Collegiate,11,Accepted,2012,IGEM,bronze,0,0
1093,Warsaw,Europe,Poland,Food & Energy,Collegiate,23,Accepted,2013,Undergrad,gold,0,0
1459,Warsaw,Europe,Poland,New Application,Collegiate,21,Accepted,2014,Undergrad,bronze,0,0
1442,Warwick,Europe,United Kingdom,Information Processing,Collegiate,13,Accepted,2014,Undergrad,gold,0,0
1855,Warwick,Europe,United Kingdom,Foundational Advance,Collegiate,14,Accepted,2015,Undergrad,gold,0,0
1994,Warwick,Europe,United Kingdom,Diagnostics,Collegiate,14,Accepted,2016,Undergrad,silver,0,0
2463,Warwick,Europe,United Kingdom,Foundational Advance,Collegiate,12,Accepted,2017,Undergrad,bronze,0,0
2841,Warwick,Europe,United Kingdom,Environment,Collegiate,20,Accepted,2018,Undergrad,gold,0,0
215,Washington,North America,United States,Manufacturing,Collegiate,11,Accepted,2009,IGEM,gold,0,0
314,Washington,North America,United States,Health & Medicine,Collegiate,29,Accepted,2010,IGEM,gold,0,0
590,Washington,North America,United States,Food & Energy,Collegiate,30,Accepted,2011,IGEM,gold,1,1
